colOrder,IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceStringType,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
326,http://purl.obolibrary.org/obo/EUPATH_0054761,Most favorite radio Program 2,jilindequestionnaire_data_2022-02-01_0550::x326,,jilindequestionnaire_data_2022-02-01_0550,Radio Program 2,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,b. Radio Program 2,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
327,http://purl.obolibrary.org/obo/EUPATH_0054762,Most favorite radio Program 3,jilindequestionnaire_data_2022-02-01_0550::x327,,jilindequestionnaire_data_2022-02-01_0550,Radio station 3,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,c. Radio station 3,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
322,http://purl.obolibrary.org/obo/EUPATH_0054757,Most listen radio station 1,jilindequestionnaire_data_2022-02-01_0550::x322,,jilindequestionnaire_data_2022-02-01_0550,Radio station 1,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,a. Radio station 1,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
323,http://purl.obolibrary.org/obo/EUPATH_0054758,Most listen radio station 2,jilindequestionnaire_data_2022-02-01_0550::x323,,jilindequestionnaire_data_2022-02-01_0550,Radio station 2,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,b. Radio station 2,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
324,http://purl.obolibrary.org/obo/EUPATH_0054759,Most listen radio Station 3,jilindequestionnaire_data_2022-02-01_0550::x324,,jilindequestionnaire_data_2022-02-01_0550,Radio station 3,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,c. Radio station 3,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
274,http://purl.obolibrary.org/obo/EUPATH_0058211,Newspapers that read most specified,jilindequestionnaire_data_2022-02-01_0550::x274,,jilindequestionnaire_data_2022-02-01_0550,Which newspaper do you read MOST?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,79. Which newspaper do you read MOST?,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
275,http://purl.obolibrary.org/obo/EUPATH_0058211,Newspapers that read most specified,jilindequestionnaire_data_2022-02-01_0550::x275,,jilindequestionnaire_data_2022-02-01_0550,Which newspaper do you read MOST?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Other specify,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
272,http://purl.obolibrary.org/obo/EUPATH_0054676,Read newspaper,jilindequestionnaire_data_2022-02-01_0550::x272,,jilindequestionnaire_data_2022-02-01_0550,Do you read newspaper(s) (Both print and online)?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,77. Do you read newspaper(s) (Both print and online)?,"1, Yes | 2, No",variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
371,http://purl.obolibrary.org/obo/EUPATH_0054800,Television Program 1,jilindequestionnaire_data_2022-02-01_0550::x371,,jilindequestionnaire_data_2022-02-01_0550,Program 1,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,a. Program 1,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
372,http://purl.obolibrary.org/obo/EUPATH_0054801,Television Program 2,jilindequestionnaire_data_2022-02-01_0550::x372,,jilindequestionnaire_data_2022-02-01_0550,program 2,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,b. program 2,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
373,http://purl.obolibrary.org/obo/EUPATH_0054802,Television Program 3,jilindequestionnaire_data_2022-02-01_0550::x373,,jilindequestionnaire_data_2022-02-01_0550,program 3,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,c. program 3,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0054544,Time to listen radio,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,,,multifilter,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
368,http://purl.obolibrary.org/obo/EUPATH_0054797,TV channel/station 1,jilindequestionnaire_data_2022-02-01_0550::x368,,jilindequestionnaire_data_2022-02-01_0550,Television station/channel 1,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,a. Television station/channel 1,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
369,http://purl.obolibrary.org/obo/EUPATH_0054798,TV channel/station 2,jilindequestionnaire_data_2022-02-01_0550::x369,,jilindequestionnaire_data_2022-02-01_0550,Television station/channel 2,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,b. Television station/channel 2,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
370,http://purl.obolibrary.org/obo/EUPATH_0054799,TV channel/station 3,jilindequestionnaire_data_2022-02-01_0550::x370,,jilindequestionnaire_data_2022-02-01_0550,Television station/channel 3,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,c. Television station/Channel 3,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0054538,Using social media and dating App,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,,,multifilter,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
441,http://purl.obolibrary.org/obo/EUPATH_0054862,Using social media and dating App specified,jilindequestionnaire_data_2022-02-01_0550::x441,,jilindequestionnaire_data_2022-02-01_0550,Using social media and dating App specified,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Other specify,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
42,http://purl.obolibrary.org/obo/FOODON_03450002,Way to cook food,jilindequestionnaire_data_2022-02-01_0550::x42,,jilindequestionnaire_data_2022-02-01_0550,How is food cooked in your house MOST of the time,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,14. How is food cooked in your house MOST of the time,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
43,http://purl.obolibrary.org/obo/FOODON_03450002,Way to cook food,jilindequestionnaire_data_2022-02-01_0550::x43,,jilindequestionnaire_data_2022-02-01_0550,How is food cooked in your house MOST of the time,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Other specify,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
312,http://purl.obolibrary.org/obo/EUPATH_0054749,When to listen to radio most,jilindequestionnaire_data_2022-02-01_0550::x312,,jilindequestionnaire_data_2022-02-01_0550,Which days do you listen to radio the most?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,93. Which days do you listen to radio the most?,"1,Weekdays (Monday to Friday) | 2,Weekends (Saturday or Sunday) | 3,Both",variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
403,http://purl.obolibrary.org/obo/EUPATH_0054828,Whether access to a mobile phone,jilindequestionnaire_data_2022-02-01_0550::x403,,jilindequestionnaire_data_2022-02-01_0550,Do you have access to a mobile phone?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,116. Do you have access to a mobile phone?,"1, Yes | 2, No",variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
402,http://purl.obolibrary.org/obo/EUPATH_0054827,Whether have own mobile phone,jilindequestionnaire_data_2022-02-01_0550::x402,,jilindequestionnaire_data_2022-02-01_0550,Do you own a mobile phone that is mainly for your own use?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,115. Do you own a mobile phone that is mainly for your own use?,"1, Yes | 2, No",variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
310,http://purl.obolibrary.org/obo/EUPATH_0054747,Listen to radio,jilindequestionnaire_data_2022-02-01_0550::x310,,jilindequestionnaire_data_2022-02-01_0550,Do you listen to the radio?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,91. Do you listen to the radio?,"1, Yes | 2, No",variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
291,http://purl.obolibrary.org/obo/EUPATH_0054711,Whether read magazines,jilindequestionnaire_data_2022-02-01_0550::x291,,jilindequestionnaire_data_2022-02-01_0550,Do you read magazine(s)? (Both print and online),Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,84. Do you read magazine(s)? (Both print and online),"1, Yes | 2, No",variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
356,http://purl.obolibrary.org/obo/EUPATH_0054787,Watch television,jilindequestionnaire_data_2022-02-01_0550::x356,,jilindequestionnaire_data_2022-02-01_0550,Do you normally watch television?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,103. Do you normally watch television?,"1, Yes | 2, No",variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
10,http://purl.obolibrary.org/obo/EUPATH_0053171,Residence type,jilindequestionnaire_data_2022-02-01_0550::x10,,jilindequestionnaire_data_2022-02-01_0550,Residence,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,residence,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
28,http://purl.obolibrary.org/obo/EUPATH_0000377,Time living in dwelling,jilindequestionnaire_data_2022-02-01_0550::x28,,jilindequestionnaire_data_2022-02-01_0550,years,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,b. years,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
26,http://purl.obolibrary.org/obo/EUPATH_0058212,Type of length of living in dewlling ,jilindequestionnaire_data_2022-02-01_0550::x26,,jilindequestionnaire_data_2022-02-01_0550,How long have you been living here continuously in [estate]?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,9. How long have you been living here continuously in    [estate]?,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
133,http://purl.obolibrary.org/obo/EUPATH_0054056,Contraceptive method specified,jilindequestionnaire_data_2022-02-01_0550::x133,,jilindequestionnaire_data_2022-02-01_0550,Other specify,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
118,http://purl.obolibrary.org/obo/EUPATH_0058213,Whether  using contracetpive method(s),jilindequestionnaire_data_2022-02-01_0550::x118,,jilindequestionnaire_data_2022-02-01_0550,Are you currently using any method to prevent you from getting pregnant?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,49. Are you currently using any method to prevent you from getting pregnant?,"1, Yes | 2, No",variable,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
132,http://purl.obolibrary.org/obo/EUPATH_0058214,Asked but unknown,jilindequestionnaire_data_2022-02-01_0550::x132,,jilindequestionnaire_data_2022-02-01_0550,"If yes, which method(s) are you currently using? (choice=Asked but unknown)",Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),"50. If yes, which method(s) are you currently using? (choice=Asked but unknown)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
126,http://purl.obolibrary.org/obo/EUPATH_0058215,Breastfeeding/LAM,jilindequestionnaire_data_2022-02-01_0550::x126,,jilindequestionnaire_data_2022-02-01_0550,"If yes, which method(s) are you currently using? (choice=Breastfeeding/LAM)",Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),"50. If yes, which method(s) are you currently using? (choice=Breastfeeding/LAM)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
125,http://purl.obolibrary.org/obo/EUPATH_0047691,Calendar or rhythm method,jilindequestionnaire_data_2022-02-01_0550::x125,,jilindequestionnaire_data_2022-02-01_0550,"If yes, which method(s) are you currently using? (choice=Natural Methods (Standard days/cycle beads/withdrawal))",Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),"50. If yes, which method(s) are you currently using? (choice=Natural Methods (Standard days/cycle beads/withdrawal))",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
119,http://purl.obolibrary.org/obo/EUPATH_0051255,Combined pill,jilindequestionnaire_data_2022-02-01_0550::x119,,jilindequestionnaire_data_2022-02-01_0550,"If yes, which method(s) are you currently using? (choice=Daily Pill)",Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),"50. If yes, which method(s) are you currently using? (choice=Daily Pill)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
129,http://purl.obolibrary.org/obo/EUPATH_0047698,Emergency pill,jilindequestionnaire_data_2022-02-01_0550::x129,,jilindequestionnaire_data_2022-02-01_0550,"If yes, which method(s) are you currently using? (choice=Emergency Contraception)",Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),"50. If yes, which method(s) are you currently using? (choice=Emergency Contraception)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
121,http://purl.obolibrary.org/obo/EUPATH_0051362,Female condom,jilindequestionnaire_data_2022-02-01_0550::x121,,jilindequestionnaire_data_2022-02-01_0550,"If yes, which method(s) are you currently using? (choice=Female Condom)",Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),"50. If yes, which method(s) are you currently using? (choice=Female Condom)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
128,http://purl.obolibrary.org/obo/EUPATH_0051363,Female sterilization,jilindequestionnaire_data_2022-02-01_0550::x128,,jilindequestionnaire_data_2022-02-01_0550,"If yes, which method(s) are you currently using? (choice=Female Sterilization)",Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),"50. If yes, which method(s) are you currently using? (choice=Female Sterilization)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
124,http://purl.obolibrary.org/obo/EUPATH_0047696,Implants,jilindequestionnaire_data_2022-02-01_0550::x124,,jilindequestionnaire_data_2022-02-01_0550,"If yes, which method(s) are you currently using? (choice=Implant)",Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),"50. If yes, which method(s) are you currently using? (choice=Implant)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
123,http://purl.obolibrary.org/obo/EUPATH_0047695,Injectables,jilindequestionnaire_data_2022-02-01_0550::x123,,jilindequestionnaire_data_2022-02-01_0550,"If yes, which method(s) are you currently using? (choice=Injectable)",Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),"50. If yes, which method(s) are you currently using? (choice=Injectable)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
122,http://purl.obolibrary.org/obo/EUPATH_0047697,IUD,jilindequestionnaire_data_2022-02-01_0550::x122,,jilindequestionnaire_data_2022-02-01_0550,"If yes, which method(s) are you currently using? (choice=IUD)",Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),"50. If yes, which method(s) are you currently using? (choice=IUD)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
120,http://purl.obolibrary.org/obo/EUPATH_0051543,Male condom,jilindequestionnaire_data_2022-02-01_0550::x120,,jilindequestionnaire_data_2022-02-01_0550,"If yes, which method(s) are you currently using? (choice=Male Condom)",Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),"50. If yes, which method(s) are you currently using? (choice=Male Condom)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
